fpl_code,team,player,pos,cost,2025-10-18,2025-10-19,2025-10-20,2025-10-24,2025-10-25,2025-10-26,2025-11-01,2025-11-02,2025-11-03,2025-11-08,2025-11-09,2025-11-22,2025-11-23,2025-11-24,2025-11-29,2025-11-30,2025-12-02,2025-12-03,2025-12-04,2025-12-06,2025-12-07,2025-12-08,2025-12-13,2025-12-14,2025-12-15,2025-12-20,2025-12-21,2025-12-22,2025-12-27,total_pts,ppm
432714,NFO,McAtee,M,6.9,0.49,0.0,0.0,0.0,0.0,0.43,0.56,0.0,0.0,0.0,0.58,0.51,0.0,0.0,0.0,0.63,0.0,0.67,0.0,0.64,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.79,0.74,6.81,0.99
490142,WHU,Potts,M,6.9,0.0,0.0,0.47,0.55,0.0,0.0,0.0,0.55,0.0,0.61,0.0,0.52,0.0,0.0,0.0,0.6,0.0,0.0,0.56,0.0,0.69,0.0,0.0,0.62,0.0,0.75,0.0,0.0,0.86,6.77,0.98
128295,ARS,Nørgaard,M,8.4,0.54,0.0,0.0,0.0,0.0,0.72,0.78,0.0,0.0,0.81,0.0,0.0,0.65,0.0,0.0,0.52,0.0,0.56,0.0,0.54,0.0,0.0,0.56,0.0,0.0,0.0,0.47,0.0,0.57,6.73,0.8
515597,AVL,Bogarde,D,6.1,0.0,0.65,0.0,0.0,0.0,0.56,0.53,0.0,0.0,0.0,0.79,0.0,0.7,0.0,0.0,0.67,0.0,0.49,0.0,0.51,0.0,0.0,0.0,0.6,0.0,0.0,0.7,0.0,0.5,6.69,1.1
168636,BOU,Enes Ünal,F,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.9,1.47,0.0,0.0,1.22,6.49,0.94
547719,NEW,L.Miley,M,6.3,0.39,0.0,0.0,0.0,0.47,0.0,0.0,0.58,0.0,0.0,0.5,0.51,0.0,0.0,0.58,0.0,0.67,0.0,0.0,0.74,0.0,0.0,0.0,0.68,0.0,0.68,0.0,0.0,0.69,6.48,1.03
194010,BRE,Henry,D,6.1,0.0,0.0,0.5,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.51,0.5,0.0,0.0,0.84,0.0,0.0,0.5,0.0,0.61,0.0,0.0,0.0,0.83,0.0,0.81,0.0,0.0,0.79,6.34,1.04
105717,SUN,Masuaku,D,6.1,2.48,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.66,0.43,0.0,0.53,0.0,0.0,0.51,0.0,0.0,0.36,0.0,0.41,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,6.27,1.03
451302,MUN,Bayindir,G,6.4,0.0,0.64,0.0,0.0,0.45,0.0,0.47,0.0,0.0,0.45,0.0,0.0,0.0,0.69,0.0,0.51,0.0,0.0,0.66,0.0,0.0,0.55,0.0,0.0,0.66,0.0,0.58,0.0,0.56,6.23,0.97
651426,CRY,Canvot,D,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.49,0.56,0.0,0.0,0.0,0.55,0.0,0.73,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.0,1.03,0.0,1.08,6.01,0.9
497949,WOL,Møller Wolfe,D,6.7,0.46,0.0,0.0,0.0,0.0,0.57,0.46,0.0,0.0,0.41,0.0,0.49,0.0,0.0,0.0,0.52,0.0,0.57,0.0,0.0,0.0,0.62,0.45,0.0,0.0,0.89,0.0,0.0,0.57,6.0,0.9
577016,CHE,Acheampong,D,6.1,0.0,0.0,0.0,0.0,0.6,0.0,0.47,0.0,0.0,0.71,0.0,0.83,0.0,0.0,0.0,0.57,0.0,0.66,0.0,0.53,0.0,0.0,0.6,0.0,0.0,0.44,0.0,0.0,0.56,5.97,0.98
428580,BRE,Onyeka,M,6.3,0.0,0.0,0.47,0.0,0.46,0.0,0.56,0.0,0.0,0.0,0.67,0.65,0.0,0.0,0.72,0.0,0.0,0.65,0.0,0.69,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,5.62,0.89
135720,TOT,Danso,D,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.65,0.0,0.0,0.49,0.0,0.76,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.68,0.0,0.59,0.0,0.0,0.63,5.51,0.81
660392,CRY,Uche,F,6.5,0.0,0.0,0.0,0.0,0.0,0.42,0.66,0.0,0.0,0.0,0.71,0.65,0.0,0.0,0.0,0.73,0.0,0.82,0.0,0.0,0.76,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,5.47,0.84
547027,SUN,Diarra,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.98,0.0,1.38,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,5.43,0.79
461188,BUR,Humphreys,D,6.1,0.0,0.0,0.0,0.0,0.0,0.42,0.39,0.0,0.0,0.46,0.0,0.48,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.47,0.0,0.0,0.65,0.0,0.0,0.64,0.0,0.0,0.81,5.41,0.89
204968,NFO,Yates,M,7.4,0.54,0.0,0.0,0.0,0.0,0.37,0.36,0.0,0.0,0.0,0.41,0.39,0.0,0.0,0.0,0.49,0.0,0.49,0.0,0.51,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.66,0.62,5.35,0.72
577114,WHU,L.Guilherme,M,6.3,0.0,0.0,0.43,0.5,0.0,0.0,0.0,0.49,0.0,0.51,0.0,0.42,0.0,0.0,0.0,0.43,0.0,0.0,0.46,0.0,0.45,0.0,0.0,0.5,0.0,0.52,0.0,0.0,0.6,5.3,0.84
463981,BOU,Hill,D,6.8,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.56,0.0,0.0,0.58,0.0,0.59,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.59,0.83,0.0,0.0,0.58,5.15,0.76
489706,CRY,Devenny,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.52,0.0,0.0,0.54,0.0,0.0,0.49,0.0,0.0,1.44,0.0,1.51,5.0,0.79
508479,CHE,Jörgensen,G,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.53,0.0,0.65,0.0,0.0,0.0,0.45,0.0,0.57,0.0,0.52,0.0,0.0,0.61,0.0,0.0,0.5,0.0,0.0,0.56,4.76,0.76
493125,TOT,Dragusin,D,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.59,0.0,0.0,0.4,0.0,0.66,0.0,0.46,0.0,0.0,0.64,0.0,0.0,0.0,0.62,0.0,0.45,0.0,0.0,0.5,4.76,0.7
223541,LIV,Chiesa,M,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.59,0.0,0.0,0.6,0.0,0.0,1.28,0.0,0.0,1.44,4.63,0.48
243571,EVE,Patterson,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.4,0.51,0.0,0.48,0.0,0.0,0.56,0.0,0.0,0.44,0.0,0.0,0.0,0.71,0.0,1.05,4.58,0.7
210462,NFO,Sangaré,M,6.7,0.72,0.0,0.0,0.0,0.0,0.4,0.42,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.47,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,4.53,0.68
549329,BUR,Lucas Pires,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.45,0.0,0.38,0.0,0.0,0.46,0.0,0.0,0.47,0.0,0.41,0.0,0.0,0.53,0.0,0.0,0.47,0.0,0.0,0.67,4.16,0.68
499309,CHE,Marc Guiu,F,6.5,0.85,0.0,0.0,0.0,0.95,0.0,0.71,0.0,0.0,0.89,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.63
515621,CRY,Chadi Riad,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.43,0.56,0.0,0.0,0.0,0.59,0.0,0.65,0.0,0.0,0.6,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,3.85,0.63
550615,CHE,George,M,6.9,0.75,0.0,0.0,0.0,0.77,0.0,0.73,0.0,0.0,0.89,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.55
575458,NFO,Jair Cunha,D,6.7,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.43,0.0,0.48,0.0,0.45,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.49,0.48,3.61,0.54
227127,TOT,Bissouma,M,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.53,0.0,0.59,0.0,0.62,0.0,0.0,0.67,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,3.47,0.47
536109,WHU,Scarles,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,2.19,3.45,0.53
461199,SUN,Mundle,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,1.77,3.39,0.49
111773,NEW,Krafth,D,6.1,0.53,0.0,0.0,0.0,0.77,0.0,0.0,0.85,0.0,0.0,0.73,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.54
547701,TOT,Gray,M,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.3,0.0,0.0,0.34,0.0,0.0,0.0,0.36,0.0,0.77,0.0,0.0,0.77,3.09,0.42
437738,LEE,Bornauw,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.32,0.0,0.0,0.42,0.0,0.38,0.0,0.0,0.0,0.46,0.0,0.0,0.48,0.0,0.65,3.08,0.51
242880,CHE,B.Badiashile,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.95,0.0,0.0,0.69,0.0,0.0,0.84,2.94,0.48
229384,WHU,Irving,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.32,0.0,0.44,0.0,0.0,0.42,2.6,0.41
15157,BHA,Milner,M,6.3,0.51,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.52,2.54,0.4
433154,EVE,McNeil,M,7.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,1.14,2.53,0.34
647850,BHA,Kostoulas,F,7.2,0.79,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.43,2.4,0.33
167512,SUN,O'Nien,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.24,0.0,0.28,0.0,0.0,0.0,0.31,0.0,0.5,0.0,0.0,0.72,2.37,0.39
215460,SUN,Poveda,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,1.21,2.36,0.34
511499,TOT,Tel,F,7.6,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.57,0.0,0.0,0.53,2.26,0.3
101178,WHU,Ward-Prowse,M,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.44,0.0,0.0,0.43,0.0,0.42,0.0,0.0,0.51,2.22,0.3
461195,SUN,Cirkin,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,1.22,2.01,0.33
109345,BHA,March,M,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.71,1.59,0.22
222690,MUN,Malacia,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.77,1.49,0.24
493837,SUN,Matete,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.76,1.37,0.2
560262,BOU,Kroupi.Jr,F,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.63,1.29,0.16
159506,NFO,Aina,D,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.15
113564,LEE,Byram,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.4,0.0,0.44,1.22,0.2
44699,BUR,Barnes,F,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.61,1.22,0.17
538207,NEW,Osula,F,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,1.19,0.18
59949,EVE,Coleman,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.66,1.14,0.19
616077,ARS,Dowman,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.16
88894,AVL,Barkley,M,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.87,0.12
158983,LIV,Endo,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.46,0.83,0.13
477851,SUN,Ba,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.8,0.12
184667,AVL,Lindelöf,D,6.7,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.73,0.11
208912,BUR,Worrall,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.38,0.67,0.11
477547,SUN,Hjelde,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.36,0.65,0.11
565431,WHU,Marshall,F,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.07
596047,MUN,Obi,F,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.08
606798,AVL,A.García,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.42,0.07
153366,FUL,Reed,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.05
180804,BUR,Tuanzebe,D,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04
451432,NFO,David Carmo,D,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587178,AVL,Yasin,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491287,AVL,Barrenechea,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447715,BUR,A.Ramsey,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536694,CRY,M.França,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197024,WHU,G.Rodriguez,M,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109745,ARS,Arrizabalaga,G,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575901,BOU,Soler,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606921,CRY,Esse,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225321,NEW,Ramsdale,G,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467189,WHU,Hermansen,G,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499300,EVE,Aznou,D,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622758,CHE,Anselmino,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485055,TOT,Kinsky,G,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566164,MCI,Nypan,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469247,AVL,Iling Jr,M,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496279,EVE,Heath,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518030,BUR,Weiss,G,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439135,BHA,Cashin,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221389,NFO,John,G,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424044,BOU,H.Traorè,M,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575204,MCI,Echeverri,M,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560441,NFO,Cuiabano,D,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628204,BRE,Konak,M,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241231,BUR,Jordan,D,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661712,MUN,D.Leon,D,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219249,BHA,O'Riley,M,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631786,FUL,Kusi-Asare,F,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
